house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area (m2),building_area (m2),category
Rumah Bagus Nyaman Terawat Setraduta Bandung,"Sukajadi, Bandung",4,3,2,3500000000,200,250,rumah
Sewa Langka Rumah 2 Lantai Semi Furnish Daerah Setrawangi Bandung,"Sukajadi, Bandung",4,3,1,95000000,250,380,rumah
Dijual Rumah Luas Terawat Siap Huni di Sukajadi Bandung Utara ,"Sukajadi, Bandung",3,1,1,6000000000,411,300,rumah
Rumah Luas Nyaman Terawat Siap Huni di Sukajadi Bandung,"Sukajadi, Bandung",3,2,2,6000000000,411,300,rumah
"Dijual Rumah 2 Lantai Furnished SHM di Surya Setrasari, Bandung","Sukajadi, Bandung",4,3,2,6500000000,327,460,rumah
Balik Ke Rumah Nyaman Di Cipedes Sukajadi Bandung Kota,"Sukajadi, Bandung",3,2,0,1500000000,97,140,rumah
Rumah Lux Di Sukajadi Mainroad Dekat Mall PVJ,"Sukajadi, Bandung",4,3,4,25000000000,689,700,rumah
GAK NYESEL BELI  RUMAH CAKEP  MAINROAD SAYAP SUKAJADI BANDUNG,"Sukajadi, Bandung",3,3,2,7000000000,274,250,rumah
Jual Rumah 2 Lantai Luas Dan Bagus di Babakan Jeruk,"Sukajadi, Bandung",4,3,0,14000000000,745,486,rumah
Rumah Baru 2 Lantai Grand D pillar Residence Bebas Banjir,"Sukajadi, Bandung",4,3,1,1300000000,78,100,rumah
Rumah mewah di Jl setra sirna 2 Lantai Bagus Timur Jual cepat,"Sukajadi, Bandung",4,4,2,12000000000,400,400,rumah
Rumah Terawat Strategis Siap Huni di Sutami,"Sukajadi, Bandung",5,4,1,5800000000,181,207,rumah
Rumah Cantik Minimalis di Sayap Sutami Bandung,"Sukajadi, Bandung",3,3,0,2200000000,165,180,rumah
"Rumah Mewah 3 Lantai Bagus SHM di Sukajadi, Bandung","Sukajadi, Bandung",4,3,4,25000000000,689,700,rumah
"Rumah 1,5 Lantai di Pasteur Dkt Rs Hasan Sadikin Puskot","Sukajadi, Bandung",6,2,2,2100000000,183,180,rumah
Rumah Dibawah Njop Di Sukajadi Bandung Sangat Menarik,"Sukajadi, Bandung",7,5,1,8500000000,1510,400,rumah
Lagi Bu Cluster Sutami Surya Sumantri Setra Sari Bandung Utara Rq,"Sukajadi, Bandung",4,3,1,3250000000,187,240,unknown
Vila Investasi Passive Income hingga 65jt/thn SHM,"Sukajadi, Bandung",1,1,1,398000000,42,40,unknown
Vila Investasi Passive Income Hingga 97jt/thn SHM,"Sukajadi, Bandung",2,2,2,597000000,54,60,unknown
Dijual rumah kosan terawat full furnished aktif Pasteur,"Sukajadi, Bandung",21,21,7,6500000000,360,660,kos
Rumah 2 Lantai di Gegerkalong Bdg SHM UPI Mountain View,"Sukajadi, Bandung",2,1,2,577000000,60,60,rumah
"Rumah Nyaman Dan Strategis di Sukajadi, Bandung","Sukajadi, Bandung",7,3,1,2700000000,210,160,rumah
Rumah 2 Lantai Dijual di Grand D pillar Bebas Banjir,"Sukajadi, Bandung",4,2,1,1300000000,78,100,rumah
"Dijual Rumah Semi Furnished SHM di Pasirkaliki, Bandung","Sukajadi, Bandung",10,5,8,35000000000,630,349,rumah
Rumah Besar Dan Mewah di Mainroad Sukajadi,"Sukajadi, Bandung",5,4,4,30000000000,691,700,rumah
Dijual Hotel Di Sukajadi Bandung Strategis,"Sukajadi, Bandung",46,46,5,20000000000,679,2000,hotel
Rumah Cantik Di Jl Babakan Jeruk Sukajadi Bandung,"Sukajadi, Bandung",9,11,0,22000000000,870,900,rumah
Dijual Rumah Mewah Asri Strategis di Karang Setra Bandung,"Sukajadi, Bandung",5,2,2,7000000000,428,300,rumah
Murah Karangsetra sayap Sukajadi bangunan Belanda ,"Sukajadi, Bandung",6,5,12,22000000000,1041,450,unknown
"Rumah 1,5 Lantai di Sayap Sukajadi dekat PVJ","Sukajadi, Bandung",6,2,2,6250000000,428,350,rumah
Rumah dan Home Industri di Sayap Sukajadi,"Sukajadi, Bandung",4,5,3,28000000000,998,1033,rumah
Dijual Rumah Minimalis Modern Full Furnished di Sukajadi Bandung,"Sukajadi, Bandung",4,3,1,2250000000,120,145,rumah
Rumah di Gegerkalong Bandung 3 Kamar Tidur  dekat UPI,"Sukajadi, Bandung",3,1,1,647000000,61,61,rumah
Jual Rumah Taman Luas Dekat Tol Pasteur Sayap Sukajadi Bandung,"Sukajadi, Bandung",7,4,10,10500000000,1061,407,rumah
Dijual RUMAH MINIMALIS MODERN dekat PVJ,"Sukajadi, Bandung",4,3,2,11500000000,490,500,rumah
Rumah Modern Minimalis Sayap Sukajadi Siap Huni,"Sukajadi, Bandung",3,3,0,2250000000,100,175,rumah
Rumah Kostan Strategis Bagus Nyaman Terawat Di Jln Babakan Jeruk,"Sukajadi, Bandung",14,14,0,1300000000,120,150,kos
Rumah Siap Huni Turun Harga Lahan Luas Di Jalan Cemara Sukajadi Pasteur Bandung,"Sukajadi, Bandung",7,6,0,10500000000,1061,220,rumah
Rumah Bagus SHM di Babakan Jeruk Pasteur Bandung,"Sukajadi, Bandung",6,4,2,7000000000,426,210,rumah
JARANG ADA Rumah Dijual Murah Belakang PVJ Sukajadi Kota Bandung dengan 2 Kamar,"Sukajadi, Bandung",2,2,0,250000000,45,45,rumah
Rumah Modern Minimalis Sayap Sukajadi Siap Huni,"Sukajadi, Bandung",3,3,0,2250000000,100,175,rumah
For Sale Rumah di Terusan Sutami - Bandung Utara,"Sukajadi, Bandung",6,5,0,23000000000,822,900,rumah
Bandung Asri Euy.. Buy Rumah Setra Indah Sayap Sukajadi Bandung,"Sukajadi, Bandung",4,3,1,3500000000,252,210,rumah
"Rumah Nyaman Dijual Cepat Siap Huni di Sukajadi, Bandung","Sukajadi, Bandung",8,3,2,8500000000,450,200,rumah
"Rumah Strategis Cocok Untuk Usaha di Sukajadi, Bandung","Sukajadi, Bandung",8,3,1,8500000000,450,200,rumah
Rumah Mewah Dan Luas di Setrawangi Sukajadi Bandung,"Sukajadi, Bandung",4,4,0,8000000000,494,500,rumah
Rumah Hitung Tanah Dekat Tol Pasteur di Sayap Sutami Bandung,"Sukajadi, Bandung",5,4,4,16000000000,800,360,rumah
Jual Rumah Minimalis Modern di Sayap Sukajadi,"Sukajadi, Bandung",4,3,2,11500000000,490,500,rumah
Rumah SHM di Setiabudi UPI 2 Lantai Bandung City View ,"Sukajadi, Bandung",2,2,2,577000000,61,61,rumah
Rumah full furnished sukajadi dkt karang setra bandung utara,"Sukajadi, Bandung",6,6,3,6700000000,387,600,rumah
"Rumah Murah Stragis SHM di Sutami Sukajadi, Bandung","Sukajadi, Bandung",6,4,3,6500000000,621,400,rumah
Dijual Rumah Minimalis Sayap Sutami,"Sukajadi, Bandung",4,4,0,2400000000,104,60,rumah
Rumah Nyaman Siap Huni di Cemara Bandung,"Sukajadi, Bandung",4,3,1,3500000000,288,250,rumah
Dijual Rumah Siap Huni Terawat Nyaman di  Sukamulya ,"Sukajadi, Bandung",3,2,0,3900000000,220,120,rumah
"Rumah 2 Lantai Dalam Cluster, Furnished, Sayap Jalan Sukajadi","Sukajadi, Bandung",4,3,1,2500000000,135,180,rumah
Dijual Rumah 3 Lantai Full Furnished Area Sukaresmi,"Sukajadi, Bandung",5,7,3,8000000000,880,1100,rumah
Rumah Mewah Bagus Furnished SHM Setiabudi Sukajadi Bandung ,"Sukajadi, Bandung",3,3,1,2950000000,165,200,rumah
Rumah Mewah Bagus Furnished SHM Setiabudi Sukajadi Bandung ,"Sukajadi, Bandung",3,3,1,2950000000,165,200,rumah
"Rumah Nyaman Bagus Siap Huni di Setra Indah, Bandung","Sukajadi, Bandung",4,2,3,5000000000,435,350,rumah
"Rumah Bagus Nyaman Terawat Siap Huni di Setra Indah, Bandung","Sukajadi, Bandung",4,2,3,5000000000,435,350,rumah
"Rumah Cantik, Modern Minimalis di Gegerkalong","Sukajadi, Bandung",4,5,1,3500000000,237,203,rumah
Dijual Rumah Bagus 2lantai full renov Di Sukajadi Bandung ,"Sukajadi, Bandung",3,2,0,1300000000,107,135,rumah
Dijual Rumah Lux Di Kumala Garden Bandung ,"Sukajadi, Bandung",4,4,1,6500000000,247,450,rumah
"DIJUAL RUMAH MURAH DI CEMARA, SUKAJADI","Sukajadi, Bandung",2,1,0,700000000,31,93,rumah
Rumah di Sukajadi Bandung Cluster Dekat Pvj Dan Setiabudhi,"Sukajadi, Bandung",4,2,1,2200000000,145,180,rumah
Rumah Classic Murah di Bandung gegerkalong City View,"Sukajadi, Bandung",3,3,2,1200000000,80,100,rumah
Rumah Kantor Dijual Luas Sirkulasi Udara Bagus di Sayap Sukajadi,"Sukajadi, Bandung",9,4,0,9200000000,713,350,rumah
R Gg Cipedes,"Sukajadi, Bandung",1,1,0,330000000,35,35,unknown
Rumah baru 2 Lantai di Setiabudi Regency Bandung ,"Sukajadi, Bandung",4,4,1,2990000000,230,210,rumah
"Dijual Rumah 4 Kamar Dijalan Cemara, Dekat PVJ","Sukajadi, Bandung",4,3,0,600000000,78,100,rumah
Rumah baru 2 Lantai di Setiabudi Regency Bandung ,"Sukajadi, Bandung",3,2,1,1800000000,105,145,rumah
"Rumah Dijual Cepattt di Setra Indah Sukagalih, Sukajadi, Bandung","Sukajadi, Bandung",3,3,2,4900000000,325,295,rumah
"Rumah 2 Lantai Bagus SHM di Sukajadi, Bandung","Sukajadi, Bandung",5,4,0,9900000000,440,348,rumah
Rumah Murah di Gegerkalong Bandung SHM 2 Lantai 500 Jutaan,"Sukajadi, Bandung",2,2,1,577000000,59,61,rumah
"Rumah kost 3 lantai dekat maranatha, polban","Sukajadi, Bandung",22,6,1,2200000000,87,280,kos
Rumah kos 2 lantai strategis belakang kampus maranatha,"Sukajadi, Bandung",12,4,0,1000000000,120,220,kos
Rumah Kost Strategis di Babakan Jeruk Dkt Kampus Maranatha,"Sukajadi, Bandung",8,3,2,4500000000,210,185,kos
"Rumah Nyaman di Sukawarna , Kota Bandung","Sukajadi, Bandung",4,3,1,4250000000,255,275,rumah
"Dijual Rumah Hitung Tanah Mainroad Sukamulya, Sukajadi, Dr Djunjunan","Sukajadi, Bandung",7,6,1,9500000000,908,600,rumah
HOT DEAL SALE!! YUK MILIKI RUMAH BISA UNTUK KANTOR!! Rumah Sayap Sukajadi,"Sukajadi, Bandung",9,4,7,9200000000,713,350,rumah
Rumah 2 Lantai Strategis Dekat Maranatha di Babakan Jeruk,"Sukajadi, Bandung",7,3,1,2700000000,210,160,rumah
"Dijual Rumah Hock di Kawasan Sukajadi,bandung","Sukajadi, Bandung",8,3,1,8500000000,450,200,rumah
"Rumah murah asri siap huni, 500m ke PVJ sayap Sukajadi bandung ","Sukajadi, Bandung",7,4,0,11900000000,1061,407,rumah
Rumah Kost Dijual di Sukajadi Dekat Maranatha 21 Kamar,"Sukajadi, Bandung",21,21,8,6500000000,360,660,kos
Rumah Baru 4lt di Jl Sukadamai Sukajadi Bandung ,"Sukajadi, Bandung",3,3,2,9500000000,234,420,rumah
Rumah Siap Huni SHM Hadap Selatan Di Jl Sukasari Sukajadi Bandung,"Sukajadi, Bandung",4,3,1,5700000000,269,300,rumah
RUMAH COCOK UNTUK HOTEL / TEMPAT KOS DEKAT KAMPUS MARANATHA di Babakan Jeruk Bandung,"Sukajadi, Bandung",6,4,5,16500000000,821,1475,kos
Rumah Mewah Ada Kolam Renang Turun Harga Sukajadi Pasteur Bandung,"Sukajadi, Bandung",5,4,6,25000000000,1200,936,rumah
"Rumah Murah Dijual Cepat Dengan Lokasi Strategis di Sayap Sukajadi Masuk Motor, Bandung. Segera Miliki Rumah Impian Anda Dengan Harga Terjangkau ","Sukajadi, Bandung",2,1,0,625000000,142,90,rumah
Rumah minimalis modern di Permana atas Cimahi Cisarua bisa KPR ,"Sukajadi, Bandung",3,1,1,670000000,70,45,rumah
Guest House Aktif di Sukajadi Bandung Dijual 20 Kamar Full Furnish,"Sukajadi, Bandung",20,22,4,5600000000,237,550,unknown
Dijual Rumah/kos-kosan 6 Kamar Dekat PVJ,"Sukajadi, Bandung",6,4,0,500000000,42,140,kos
"Rumah Besar AsriDaerah strategis Cocok utk resto, cafe,kantor","Sukajadi, Bandung",7,4,2,32000000000,1015,352,rumah
"Rumah murah asri siap huni, 500m ke PVJ sayap Sukajadi bandung ","Sukajadi, Bandung",7,4,0,11900000000,1061,407,rumah
"Rumah Kost 22 Kamar di Jl. Sukakarya, Depan Kampus Maranatha","Sukajadi, Bandung",22,11,4,4750000000,375,600,kos
Rumah Mewah Cantik 2 Lantai di Sayap Sukajadi,"Sukajadi, Bandung",5,6,4,21000000000,1015,700,rumah
Tempat Kost Dijual di Sukakarya Bandung,"Sukajadi, Bandung",17,17,0,3800000000,170,500,kos
Rumah Dijual 3 Lantai di Lembah Sukaresmi Bandung,"Sukajadi, Bandung",7,9,4,10000000000,880,1100,rumah
Rumah Dijual di Sukajadi Bandung,"Sukajadi, Bandung",3,1,0,2400000000,100,165,rumah
"Jual cepat rumah tinggal renov dikit, kalau mobil culdesac jl. Sukamaju Bandung","Sukajadi, Bandung",4,4,4,8200000000,740,500,rumah
Dijual Rumah Murah Dijual Cepat Dengan Lokasi Strategis di Sayap Sukajadi Masuk Motor,"Sukajadi, Bandung",2,1,0,625000000,142,90,rumah
Rumah Villa Murah Lokasi Sangat Strategis di Sukajadi Bandung ,"Sukajadi, Bandung",4,3,3,4000000000,328,250,rumah
Rumah Siap Huni SHM Hadap Selatan Di Jl Sukasari Sukajadi Bandung,"Sukajadi, Bandung",4,3,1,5700000000,269,300,rumah
Dijual Rumah Babakan Jeruk Terawat Dekat Pasteur,"Sukajadi, Bandung",4,3,2,4500000000,246,330,rumah
Rumah 2 Lantai Minimalis di Sarijadi Bandung,"Sukajadi, Bandung",5,3,1,1900000000,95,150,rumah
DIJUAL RUMAH CANTIK SAYAP SUKAJADI PUSAT KOTA BANDUNG SIAP PAKAI,"Sukajadi, Bandung",4,3,2,2300000000,135,180,rumah
Rumah murah di Cluster Sukajadi 2 Lantai SHM Bagus Selatan,"Sukajadi, Bandung",4,3,2,2300000000,135,180,rumah
Jual Rumah Babakan Jeruk Bandung ,"Sukajadi, Bandung",4,3,0,4500000000,246,330,rumah
Rumah Karang Setra. Lokasi Strategis.dekat Sukajadi Dan Setiabud,"Sukajadi, Bandung",5,5,1,8000000000,537,600,rumah
"Rumah di Sayap Sutami, Bandung 2 Lantai SHM","Sukajadi, Bandung",5,3,1,4500000000,291,150,rumah
Rumah 1 Lantai Luas di Babakan Jeruk Sukajadi Bandung,"Sukajadi, Bandung",5,2,2,8500000000,430,250,rumah
Rumah 1 Lantai Luas Ada Halaman di Babakan Jeruk Sukajadi Bandung,"Sukajadi, Bandung",5,2,2,8500000000,430,250,rumah
Rumah Siap Huni Lahan Luas Di Jalan Cemara Sukajadi Pasteur Bandung,"Sukajadi, Bandung",7,6,0,14000000000,1061,220,rumah
Lihat Rumah Kost Punya 3lt Bagus Banget di Cipedes ,"Sukajadi, Bandung",18,18,0,3900000000,151,270,kos
Rumah Mewah Harus Lihat Rumah Ini Bagus di Sukamulya ,"Sukajadi, Bandung",3,3,2,5200000000,277,325,rumah
Dijual Rumah Minimalis Full Furnished di Setrasari Bandung Utara,"Sukajadi, Bandung",3,2,2,2500000000,119,130,rumah
Rumah Kos di Sukakarya Bandung Dekat Akses Tol Pasteur,"Sukajadi, Bandung",17,17,0,3800000000,170,500,kos
HOT DEAL SALE!! MILIKI RUMAH KEREN HARGA OKEH!! Rumah Kawasan Sukajadi,"Sukajadi, Bandung",3,2,0,1100000000,135,150,rumah
Rumah Murah Setiabudi 2 Lantai dekat UPI Bandung Utara Mountain View ,"Sukajadi, Bandung",2,2,2,577000000,60,60,rumah
Rumah Furnish Cantik Setrasari Indah Sukajadi Bandung,"Sukajadi, Bandung",4,3,0,7800000000,415,300,rumah
"Dijual Rumah Bagus, Siap Pakai, Terawat di Sayap Jln Sukajadi","Sukajadi, Bandung",5,4,4,7000000000,440,420,rumah
Rumah Terawat Di Sayap Sukajadi ,"Sukajadi, Bandung",4,3,2,8000000000,460,250,rumah
Rumah hoek terawat siap huni di terusan sukamulya bandung,"Sukajadi, Bandung",5,4,2,9500000000,450,765,rumah
Jual Cepat Rumah Kos di Babakan Jeruk Sukajadi Bandung,"Sukajadi, Bandung",21,21,8,6500000000,360,600,kos
Rumah Hitung Tanah di Sayap Sukajadi dekat PVJ (1 km),"Sukajadi, Bandung",4,4,1,9500000000,947,600,rumah
Guest House Strategis Dekat Hotel Aston Pasteur Bandung,"Sukajadi, Bandung",35,29,10,12500000000,571,1205,hotel
Rumah Dijual Nyaman Luas 2 Lantai di Sayap Sukajaid Dekat Pvj,"Sukajadi, Bandung",4,4,0,9500000000,947,600,rumah
"Rumah 2 Lantai Bagus SHM di Sukamulya Mainroad, Bandung","Sukajadi, Bandung",5,5,6,4750000000,398,200,rumah
"Rumah Asri Sejuk Bagus SHM di Sukajadi, Bandung","Sukajadi, Bandung",3,2,1,1100000000,135,150,rumah
Di jual rumah di babaka di Jln Babakan jeruk model clasik harga terjangkau SHM,"Sukajadi, Bandung",5,3,1,6600000000,989,800,rumah
HOT DEAL SALE!! CUZ DINEGO RUMAH KEREN HARGA MANTAP!! Rumah Setrasari,"Sukajadi, Bandung",4,4,5,5950000000,325,450,rumah
HOT DEAL SALE!! RUMAH BAGUS COCOK UNTUK KOSTAN!! Rumah Kost Karang Setra,"Sukajadi, Bandung",13,6,0,1800000000,161,250,kos
"Dijual Rumah Babakan Jeruk Bandung Dekat Universitas Maranatha Pasteur Rumah 3 Lantai Unfurnished Bagus SHM - Sertifikat Hak Milik di Babakan jeruk bandung sukagalih sukajadi, Sukajadi","Sukajadi, Bandung",4,3,2,4500000000,246,330,rumah
Dijual Rumah Kosong Bisa Usaha di Kawasan Komersil Sukajadi,"Sukajadi, Bandung",4,1,1,2400000000,100,165,kos
Dijual cepat kos2an aktif terisi lokasi sukajadi bandung kota,"Sukajadi, Bandung",7,2,0,600000000,49,145,kos
DIJUAL CEPAT KOS2AN AKTIF FULL ISI LOKASI CEMARA SUKAJADI BANDUNG KOTA,"Sukajadi, Bandung",5,4,0,300000000,37,60,kos
Murah RUKOS cuan DI di Sayap babakan jeruk,"Sukajadi, Bandung",14,0,5,2750000000,285,200,kos
Jual Rumah Mewah dan luas di Pasteur Bandung,"Sukajadi, Bandung",7,4,1,9000000000,372,500,rumah
Dijual Rumah Siap Huni Di Sayap Sukajadi Bandung,"Sukajadi, Bandung",6,4,4,7750000000,440,350,rumah
Dijual Rumah Siap Huni di Sayap Sukajadi Setiabudi Pasteur,"Sukajadi, Bandung",6,3,3,7750000000,440,350,rumah
"Rumah 2 Lantai Bagus Furnished SHM di Terusan Sutami, Bandung","Sukajadi, Bandung",3,3,0,2100000000,165,180,rumah
For Sale Luxury House Dengan Swimming Pool Dan Lift Di Sukajadi,"Sukajadi, Bandung",5,5,3,25000000000,1951,1100,unknown
"Rumah murah asri siap huni, 500m ke PVJ sayap Sukajadi bandung ","Sukajadi, Bandung",7,4,6,11800000000,1061,407,rumah
Jual Rumah Cluster Eksclusive Jl. Terusan Sutami I,"Sukajadi, Bandung",3,3,1,3500000000,160,200,rumah
Mulyasari Area Rumah Dijual,"Sukajadi, Bandung",4,4,0,4500000000,300,500,rumah
Dijual Rumah Dengan Kolam Renang Lokasi Setra Murni Sukajadi Bandung,"Sukajadi, Bandung",4,4,2,4300000000,250,350,rumah
Dijual Rumah Tinggal 2 Lantai Siap Huni Sayap Sukajadi Bandung,"Sukajadi, Bandung",4,3,1,2500000000,135,180,rumah
Dijual Rumah 2 Lantai di Jl Sukajadi Bandung ,"Sukajadi, Bandung",12,5,1,4200000000,240,204,rumah
Dijual 4 Rumah Bagus SHM 2 Lantai Di Jalan Setra Indah dan 3 Kavling Siap Bangun,"Sukajadi, Bandung",4,4,4,8000000000,2904,1920,rumah
Dijual Rumah Baru minimalisKomplek Sarijadi Geger kalong Bandung,"Sukajadi, Bandung",3,2,1,1190000000,84,110,rumah
"Dijual Rumah Nyaman Siap Huni di Sayap Sukajadi, Bandung","Sukajadi, Bandung",6,2,2,7500000000,428,350,rumah
Rumah Babakan Jeruk,"Sukajadi, Bandung",3,3,0,3200000000,157,180,rumah
2 Unit Rumah + Tempat Usaha Babakan Jeruk,"Sukajadi, Bandung",3,3,0,4250000000,195,320,rumah
Rumah Sarijadi Jalan Lebar Bisa Untuk Usaha,"Sukasari, Bandung",3,2,1,1200000000,98,80,rumah
Rumah Nyaman Asri Siap Huni di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,1990000000,124,140,rumah
Rumah Mewah Nyaman Siap Huni di Budi Luhur Bandung,"Sukasari, Bandung",3,3,2,1890000000,115,130,rumah
Dijual Cepat Rumah Baru Unfurnished Siap Huni di Pondok Hijau Bandung,"Sukasari, Bandung",3,3,2,3300000000,182,235,rumah
Rumah Luas Terawat Akses Mobil SHM di Sarijadi Baru Kota Bandung,"Sukasari, Bandung",4,1,2,3000000000,210,160,rumah
Jual RUMAH & KAVLING KOSONG di Padasaluyu Bandung,"Sukasari, Bandung",5,4,5,43700000000,4378,1000,kos
Rumah klasik terawat kokoh siap huni sdh renovasi bandung utara,"Sukasari, Bandung",5,3,1,3940000000,250,250,rumah
Setramurni - Bangunan Baru Halaman Depan & Belakang Siap Huni - Turun Harga Jual Cepat (Good Invest),"Sukasari, Bandung",6,4,4,4990000000,335,510,unknown
Dijual Rumah Baru Mewah Bagus di Setraduta Bandung Layak Huni,"Sukasari, Bandung",3,3,0,2520000000,80,180,rumah
"Rumah 3 Lantai Minimalis Jalan Lebar SHM di Sarijadi , Bandung","Sukasari, Bandung",5,3,1,1900000000,95,150,rumah
Rumah Luas Strategis Pinggir Jalan Jl.abadi Gegerkalong Bandung,"Sukasari, Bandung",4,2,2,4500000000,475,280,rumah
Rumah 2 Lantai Bagus Strategis Untuk Usaha Di Sarijadi Bandung,"Sukasari, Bandung",5,3,2,2250000000,98,145,rumah
Rumah 3 Lantai Akses 1 Mobil Dekat Maranatha Di Sarijadi Bandung,"Sukasari, Bandung",5,2,0,1300000000,85,150,rumah
"Rumah Bagus SHM di Komplek Setrasari Kulon , Bandung","Sukasari, Bandung",5,7,4,7500000000,498,300,rumah
"Rumah Murah 2 Lantai Bagus SHM di Setrasari , Bandung","Sukasari, Bandung",3,2,2,2250000000,119,130,rumah
Rumah Strategis Hitung Tanah Dalam Komplek Setrasari Raya Bandung,"Sukasari, Bandung",4,2,3,7000000000,520,250,rumah
Jual Rumah Keren Dengan Taman Asri Setiabudi Regensi,"Sukasari, Bandung",5,3,2,6250000000,585,750,rumah
Turun Harga Rumah Lux Siap Huni Komplek Setramurni Bandung,"Sukasari, Bandung",4,1,3,8800000000,476,500,rumah
For Sale Rumah Mainroad di Sutami Bandung ,"Sukasari, Bandung",4,3,0,21000000000,800,400,rumah
Rumah lux dan klasik 2 Lantai SHM kondisi Bagus di Bandung Utara,"Sukasari, Bandung",4,3,2,5300000000,595,310,rumah
Rumah Bagus Minimalis di Gegerkalong Dekat Universitas Negeri,"Sukasari, Bandung",3,2,0,2000000000,105,118,rumah
Cinta Pandangan Pertama Di Rumah Nyaman Sukasari Bandung,"Sukasari, Bandung",3,2,1,1250000000,85,115,rumah
Super Cengli Rumah Nyaman Siap Huni Di Sukasari Bandung Kota,"Sukasari, Bandung",6,3,1,2300000000,118,250,rumah
For Sale Rumah Harga Super Terjangkau Di Sukasari Bandung Kota,"Sukasari, Bandung",4,5,1,1250000000,126,100,rumah
Rumah Mewah Nyaman Siap Huni Di Jl Setra Sirna Bandung,"Sukasari, Bandung",5,6,2,7500000000,498,300,rumah
Rumah Baru Mewah Setraduta Sarijadi Bandung Utara.,"Sukasari, Bandung",5,4,1,2850000000,89,193,rumah
"Rumah Lux di Jalan Setra murni, Sukarasa ","Sukasari, Bandung",4,4,2,5000000000,250,350,rumah
Di Bawah 1 M Daerah Suka Suka Bandung Milenial Murah Bu Nego,"Sukasari, Bandung",2,1,1,475000000,33,66,unknown
Dijual Rumah Cantik Nyaman Asri Siap Huni di Pondok Hijau,"Sukasari, Bandung",3,3,1,3500000000,225,300,rumah
Rumah Cantik Mewah Siap Huni di Sukahaji Permai Bandung,"Sukasari, Bandung",6,3,4,6700000000,400,450,rumah
Rumah Cantik Mewah Siap Huni di Sukahaji Permai Bandung,"Sukasari, Bandung",6,3,4,6700000000,400,450,rumah
Rumah Cantik Mewah Siap Huni di Sukahaji Permai Bandung,"Sukasari, Bandung",6,3,4,6700000000,400,450,rumah
Rumah Minimalis di Cihanjuang Cimahi Strategis Harga Terjangkau,"Sukasari, Bandung",2,1,1,550000000,60,36,rumah
Dijual Rumah Baru Minimalis Modern Dalam Komplek Pondok Hijau,"Sukasari, Bandung",4,4,2,3000000000,151,200,rumah
Rumah 2 Lantai Bagus hadap Timur SHM di Setra sari indah Bandung,"Sukasari, Bandung",3,2,4,7800000000,415,300,rumah
Rumah Mewah Free Custom 2 Lantai di Setiabudi Bdg dkt UPI ,"Sukasari, Bandung",3,3,2,1000000000,80,80,rumah
"Rumah 2 Lantai Bagus Furnished SHM di Sayap Sutami, Bandung","Sukasari, Bandung",5,5,0,26800000000,1580,1100,rumah
Rumah Berasa Hotel Bintang 4 Sayap Sutami 2 1 2 Lantai Sertifikat Hak Milik Mewah Dan Elegant Full Furnished,"Sukasari, Bandung",5,5,4,26800000000,1580,1100,rumah
Dijual Rumah Hunian Baru Nyaman Asri Lokasi Bagus di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,2000000000,124,140,rumah
Dijual Rumah Hunian Baru Nyaman Dan Asri Lokasi Bagus di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,1890000000,115,130,rumah
Dijual Rumah Hunian Baru Bagus Nyaman Siap Huni di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,1750000000,112,120,rumah
Rumah asri terawat super nyaman siap huni di Bandung,"Sukasari, Bandung",3,3,1,6000000000,505,144,rumah
Rumah Baru Setiabudi Regensi Regency Kolam Renang,"Sukasari, Bandung",5,3,0,3200000000,203,280,rumah
Dijual!! Rumah Minimalis Lux Plus Kolam Renang di Setiabudi dalam Komplek,"Sukasari, Bandung",4,4,2,16000000000,1100,1400,rumah
"Dipasarkan Rumah Rasa Vila di Lembang, Bandung","Sukasari, Bandung",3,6,2,4000000000,372,150,rumah
Dijual!! Rumah Besar Nyaman View Bagus dekat UPI Setiabudi,"Sukasari, Bandung",5,4,14,13000000000,1547,750,rumah
Rumah Kost Lokasi Strategis Sarijadi Bandung Dekat Maranatha,"Sukasari, Bandung",10,10,2,6200000000,300,500,kos
Dijual Rumah Minimalis Sayap Sutami ,"Sukasari, Bandung",4,4,0,2400000000,104,190,rumah
Rumah Bagus Terawat Nyaman Dan Aman di Gegerkalong Bandung,"Sukasari, Bandung",4,3,5,5250000000,595,310,rumah
